ID_Institusi;Institusi;ID_Program;Program;ID_Fakultas;Fakultas;ID_Program_Studi;Program_Studi;ID_Semester;Semester;Kode_MK;Kelas;ID_Kelas
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184654;Identifikasi Senyawa Organik (A);7e3d840e-b4b7-4b17-9912-1ac50ce2f9d1
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184705;Kolokium (G);d1607912-ecd2-4b7a-ad1a-9c2fab1bee70
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184705;Kolokium (E);5103dda7-0bb7-4caf-aa0f-139fdb07921d
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184705;Kolokium (H);4a32f850-abfd-4a49-acb3-712287bed939
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184705;Kolokium (D);e1af945d-4e05-41bc-b708-d769ed348f39
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184705;Kolokium (C);1caec0aa-a7fe-4863-a568-8c354b777d03
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184705;Kolokium (B);8bf8f591-76aa-49a8-bcbc-afc53222e50e
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184705;Kolokium (F);01f7c7c8-ac34-4555-9ee5-cb6682db843f
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184705;Kolokium (A);765d478e-d95a-41ff-9210-b777e19a9534
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184714;Analisis Terapan (_);930cf7fd-904a-4538-8bae-bcf3adf11e31
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184761;Kerja Praktik (_);f8e0764d-84d7-4d61-9a11-4452d6e83e6d
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184762;Kimia Kelautan (_);d0b765e8-925d-441b-ae0e-9c189badc51d
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184764;Geokimia dan Mineralogi (A);f1ecc4a7-29e9-49c5-be68-19ed22f83006
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184807;Skripsi (A);b769e362-4a55-4257-827d-f36a9c43e9cf
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184812;Kimia Forensik (_);09f9cdbe-9f5b-4682-955d-1905621148da
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184821;Senyawa Organologam (_);fa2afe09-7a50-492d-a076-301597af3023
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184822;Bioanorganik (_);fa0ac175-7e2c-463b-8a17-d0a446c3d194
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184823;Kimia Zat Padat (_);50c44c12-17a6-434a-a9ea-0c0ac505580e
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184824;Kimia Industri (_);6bb75173-fb06-4df1-a023-e7953b3b7bf0
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184831;Fermentasi (_);f28929f8-02ee-4012-8041-07dea4901695
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184833;Bioaktivitas (_);e28f99dd-51a2-4d3a-9a36-729900666fe9
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184841;Sistematika Kimiawi Tumbuhan (_);8b0e2cbf-a1fb-4fba-8487-66f92fc2f6f8
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184842;Kimia Obat (_);2178f318-3b30-4a99-af2e-5a382bdf3824
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184851;Pengantar Geokimia Organik (_);acc4b957-1250-4d1a-a9a3-fe1ae50ffb9f
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184852;Analisis Biomarka (_);1d3736d2-bbc0-4354-9222-7f74372751a1
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184861;Kapita Selekta (B);7af9e2e8-7f44-48b0-bcb4-a42179f19d50
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184861;Kapita Selekta (D);add3f8ad-46b1-4da9-b3d3-0596ad8d574f
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184861;Kapita Selekta (C);cfee2ed8-4c82-48e4-afdc-c11c978fdda7
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184861;Kapita Selekta (A);4f783ddc-b737-4798-b028-6a96dc1ee760
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184861;Kapita Selekta (E);29f8d5f6-2af1-42ef-b927-1d72797acb87
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184863;Metoda Analisis Korosi (_);515ed3c8-7321-4485-b9ec-05844c131677
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184864;Kimia Analisis (A);6cf51169-4e48-42c3-88db-0ec09fc63b6c
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184865;Kimia Keramik (_);1f986771-56ad-4074-b270-472934897bd7
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184866;Kimia Plastik (_);c16c60b3-49a0-4445-9f2b-e8bc138f5066
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184867;Kimia Membran (_);e7c32738-4513-4cf8-8ee9-a9999e1c6b68
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SK184868;Kimia Hulu Migas (_);5b4e9e64-a597-4257-a101-e7ce71766f2a
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185122;Karakterisasi Material Anorganik I (A);e2bec2a8-b5b0-4d93-aac2-6334b06d50a4
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185201;Pra Tesis (A);ec5be31c-04cd-4c66-8a38-dac3ad747304
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185211;Elektroanalisis (A);e8b1c07f-5a76-4db6-989e-cabdc60f1a64
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185212;Mikro Projek (A);5d64f70a-093b-4a62-b8f0-b0127b7a6027
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185213;Separasi dan Spesiasi Kimia (A);fcbe7939-bd24-45e7-a20a-4a3de9531394
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185214;Analisis Termal (A);d37a89f3-5338-4aae-b200-72f61c2ad337
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185222;Sifat dan Kinerja Bahan (A);39c09619-de49-4d60-911e-09fab647f47f
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185241;Dinamika Reaksi Molekular (A);d42a14bc-3e93-4a4a-b4b6-a2183d3459ac
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185242;Termodinamika Statistika (A);083fa518-b328-46ab-80b5-8880d5a1e67e
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185243;Komputasi Molekular (A);da31a0b8-730a-47a2-abbc-d666eda19b5e
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185251;Sintesis Organik Lanjut (A);966ad1ef-06a0-4d16-adba-f9381e767909
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185252;Kimia Organik Bahan Alam (A);9f559939-a591-4c7b-851c-dbf277f08ce8
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185253;Geokimia Organik (A);a6405053-f893-45fc-8def-1c27e5a28125
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185301;Kimia Ramah Lingkungan (A);a3d81f01-9354-407c-a6bd-e09bad6b769a
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185302;Elektif (_);03adf92c-46fa-4a82-800a-4545ce820da0
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185314;Analisis Khusus (A);8fdc7661-c4e0-41db-ab61-ac5aec72f5b0
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185315;Analisis Korosi (A);b0cf4c75-22c9-408d-8049-90cc67a70655
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185316;Polimer Konduktif (A);f8f7a9d8-619a-4efa-bebf-792d22c9333b
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185322;Katalisis (A);7381eaed-1090-4bb5-b73e-607d711d4b40
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185323;Kimia Koordinasi (A);bd0d22c7-3259-49fa-90a7-8f9811e45bb9
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185324;Material Berpori (A);09efdd7a-bda3-4662-937b-c1f9b014ef1c
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;MARTECH;Fakultas Teknologi Kelautan;43108;S-1 TEKNIK KELAUTAN EXCHANGE;20192;Semester Genap 2019/2020;SK185326;Material Penyimpan Energi (_);871c998c-7e26-4c89-bf4e-f65e3638aeb5
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185334;Bioassay (A);b7e91f5b-e01d-4a9b-b656-625bbeb5e565
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185342;Sintesis Membran (A);afc07398-5ab0-40a0-8fdd-f0829a0ab9c6
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185345;Proses Kimia Industri (A);c474d260-b1d0-4d73-96a5-5cafcdd46435
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185352;Kimia Fenolat (A);40c3a0f2-e185-4100-9f25-aa672dd8dc47
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185354;Kimia Petroleum (A);d00c168b-040f-43a1-bcf8-2953cea548d7
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185358;Reaksi Perisiklik dan Penataan Ulang (A);5abe878a-6ace-4aa0-a969-2ba0ba2edbc9
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S2;Magister;SCIENTICS;Fakultas Sains dan Analitika Data;14201;S-2 KIMIA;20192;Semester Genap 2019/2020;SK185401;Tesis (A);ea1520c2-d0fc-431c-b068-b99b19baddfb
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186101;Wawasan Riset (A);f1287ca0-3144-42b5-9a15-1fc6e3703c1a
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186102;Topik Khusus (B);b38d0930-0a48-422e-9159-4e08b8374648
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186102;Topik Khusus (A);3178b5af-5577-4ba5-8cbf-d339a1a15bc2
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186201;Metodologi Riset (E);46ea2c1d-7e1f-4495-8ff1-e42c23ab74e0
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186201;Metodologi Riset (A);3db65697-be2f-4078-85cd-67c7a5bd234f
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186201;Metodologi Riset (C);91eeea80-e81e-4033-aab9-4e9b399ac139
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186201;Metodologi Riset (D);00dd666b-80e8-475d-b878-23095608578d
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186201;Metodologi Riset (F);47f4d8a3-838f-48dc-8193-17604f07b61f
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186201;Metodologi Riset (G);1b4a52fd-7c97-47f0-bc6a-58bf83a0c051
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186201;Metodologi Riset (H);656a3816-63ce-4843-8c0f-e19fa5a04cba
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186201;Metodologi Riset (B);d8f3aaf2-3baa-42af-856d-8a889d56df9c
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186202;Seminar (B);efb23d9d-ad37-4d19-bbc4-6f6dae2a1eab
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186202;Seminar (C);d4466d4a-f2ee-4589-9a2f-18b1218eb1a2
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186202;Seminar (D);54a6a9c8-0e15-47a3-be09-4412e898cac3
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186202;Seminar (A);b6745928-4a5b-4902-a2d1-4b9bb6b2d6ce
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186202;Seminar (E);ceaf7b54-f209-43e9-a0ec-292d4875567c
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186302;Disertasi 1 (A);f819f8eb-c1e8-4378-a9b4-96c5223eb370
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186401;Disertasi 2 (A);93b82e32-b5a9-4cc1-abaa-20fbd6ad79e9
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186501;Disertasi 3 (A);156210fb-3859-45d9-aec2-81ea8fdc944f
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S3;Doktor;SCIENTICS;Fakultas Sains dan Analitika Data;14301;S-3 KIMIA;20192;Semester Genap 2019/2020;SK186601;Disertasi 4 (A);056a663b-23c1-4d34-9d3e-ed1da4fdccb9
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;14100;S-1 KIMIA;20192;Semester Genap 2019/2020;SW184801;Manajemen Laboratorium (_);eb650cf0-b363-40df-83da-70e5a25084ad
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;11100;S-1 FISIKA;20192;Semester Genap 2019/2020;SW184801;Manajemen Laboratorium (A);c3db5e46-c1a1-487b-948c-4105ce1eedbe
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;SCIENTICS;Fakultas Sains dan Analitika Data;11100;S-1 FISIKA;20192;Semester Genap 2019/2020;SW184801;Manajemen Laboratorium (B);0cb3659f-4e47-4fe5-b1d9-21f6d8864262
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;INDSYS;Fakultas Teknologi Industri dan Rekayasa Sistem;24102;S-1 TEKNIK FISIKA KELAS INTERNASIONAL;20192;Semester Genap 2019/2020;TF181201;Pemrograman Komputer (E);49e66be9-a1af-48fc-bd9b-4384899b6997
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;INDSYS;Fakultas Teknologi Industri dan Rekayasa Sistem;24100;S-1 TEKNIK FISIKA;20192;Semester Genap 2019/2020;TF181201;Pemrograman Komputer (A);4050f658-41e6-4d08-b3df-3e8ceb0088c8
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;INDSYS;Fakultas Teknologi Industri dan Rekayasa Sistem;24100;S-1 TEKNIK FISIKA;20192;Semester Genap 2019/2020;TF181201;Pemrograman Komputer (C);4f28b2c5-2aac-456d-9f0f-0f26086149b9
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;INDSYS;Fakultas Teknologi Industri dan Rekayasa Sistem;24100;S-1 TEKNIK FISIKA;20192;Semester Genap 2019/2020;TF181201;Pemrograman Komputer (B);007b58ee-937a-4b55-b642-3a6400d04546
